time,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w
1743855940.1025453,-0.030036994851603795,0.0,0.0,0.0,0.0,1.0,0.5998814653502508,0.5006771748479139,-0.0010024312258466693,-2.716377211597254e-05,0.003860825588154507,0.005131152937282112,0.9999793820661713
1743855940.1263783,-0.030036994851603795,0.0,0.0,0.0,0.0,1.0,0.5998813433422063,0.5006778963663449,-0.001002431270292134,-2.7185173029955017e-05,0.0038608257869625394,0.0051367194936542855,0.9999793534858872
1743855940.1375175,-0.030030526741034524,0.0,0.0,0.0,0.0,1.0,0.5998813433422063,0.5006778963663449,-0.001002431270292134,-2.7185173029955017e-05,0.0038608257869625394,0.0051367194936542855,0.9999793534858872
1743855940.155159,-0.030030526741034524,0.0,0.0,0.0,0.0,1.0,0.5997924516687321,0.5006768978291019,-0.0010026439368548447,-4.46078722596809e-05,0.003861950333103079,0.009485495758628826,0.9999475529846429
1743855940.1666062,-0.02552595260184128,0.0,0.0,0.0,0.0,1.0,0.5997924516687321,0.5006768978291019,-0.0010026439368548447,-4.46078722596809e-05,0.003861950333103079,0.009485495758628826,0.9999475529846429
1743855940.1885312,-0.02552595260184128,0.0,0.0,0.0,0.0,1.0,0.5994995614826082,0.5006632087212132,-0.0010027000805901166,-8.431089910893754e-05,0.0038622300390392,0.019837073204454405,0.9997957624422495
1743855940.200395,-0.014688217430591809,0.0,0.0,0.0,0.0,1.0,0.5994995614826082,0.5006632087212132,-0.0010027000805901166,-8.431089910893754e-05,0.0038622300390392,0.019837073204454405,0.9997957624422495
1743855940.2303255,-0.014688217430591809,0.0,0.0,0.0,0.0,1.0,0.598734372941688,0.5006147145801856,-0.0010032014451674502,-0.00014170961573598489,0.003865824137392737,0.034268153966946525,0.9994051875719983
1743855940.2443123,0.0010239275384763273,0.0,0.0,0.0,0.0,1.0,0.598734372941688,0.5006147145801856,-0.0010032014451674502,-0.00014170961573598489,0.003865824137392737,0.034268153966946525,0.9994051875719983
1743855940.2562678,0.0010239275384763273,0.0,0.0,0.0,0.0,1.0,0.5980776456517319,0.500553857231191,-0.0010021910273171238,-0.00019736478701497985,0.0038521820431664947,0.049420166480672635,0.9987706287660194
1743855940.267681,0.017316373042868025,0.0,0.0,0.0,0.0,1.0,0.5980776456517319,0.500553857231191,-0.0010021910273171238,-0.00019736478701497985,0.0038521820431664947,0.049420166480672635,0.9987706287660194
1743855940.289338,0.017316373042868025,0.0,0.0,0.0,0.0,1.0,0.597773219205657,0.5005124732096127,-0.0010028024508112812,-0.0002598619248892889,0.003854774659948445,0.06513948612315149,0.9978686890226152
1743855940.3021607,0.033599964424458735,0.0,0.0,0.0,0.0,1.0,0.597773219205657,0.5005124732096127,-0.0010028024508112812,-0.0002598619248892889,0.003854774659948445,0.06513948612315149,0.9978686890226152
1743855940.3486612,0.033599964424458735,0.0,0.0,0.0,0.0,1.0,0.5978729186181699,0.5005213351549772,-0.0010028730247002501,-0.0003232197039177505,0.0038503446290641657,0.08147434615795607,0.9966679493659831
1743855940.3557918,0.033599964424458735,0.0,0.0,0.0,0.0,1.0,0.5985207331754627,0.5006328907425611,-0.0010029438067646161,-0.00038786930146386385,0.0038449323724597524,0.09825276643870866,0.9951539880539074
1743855940.360527,0.04980894064856679,0.0,0.0,0.0,0.0,1.0,0.5985207331754627,0.5006328907425611,-0.0010029438067646161,-0.00038786930146386385,0.0038449323724597524,0.09825276643870866,0.9951539880539074
1743855940.3722625,0.0653905449150184,0.0,0.0,0.0,0.0,1.0,0.5985207331754627,0.5006328907425611,-0.0010029438067646161,-0.00038786930146386385,0.0038449323724597524,0.09825276643870866,0.9951539880539074
1743855940.388934,0.0653905449150184,0.0,0.0,0.0,0.0,1.0,0.5993155029769868,0.5007970595519955,-0.0010031294630121375,-0.00045087733939760266,0.0038397724450400738,0.11473498220691541,0.9933886131394773
1743855940.4015868,0.08048592001811283,0.0,0.0,0.0,0.0,1.0,0.5993155029769868,0.5007970595519955,-0.0010031294630121375,-0.00045087733939760266,0.0038397724450400738,0.11473498220691541,0.9933886131394773
1743855940.42251,0.08048592001811283,0.0,0.0,0.0,0.0,1.0,0.600461045762791,0.501079491799829,-0.0010021960749985528,-0.0005080906289485499,0.0038236916796871613,0.13064955825728508,0.9914211083858501
1743855940.4340365,0.09431572676505251,0.0,0.0,0.0,0.0,1.0,0.600461045762791,0.501079491799829,-0.0010021960749985528,-0.0005080906289485499,0.0038236916796871613,0.13064955825728508,0.9914211083858501
1743855940.4669988,0.09431572676505251,0.0,0.0,0.0,0.0,1.0,0.6023108179297237,0.5016008188435334,-0.0010032168132882296,-0.0005714739227991857,0.003824100479290136,0.14581027755603923,0.9893050149635909
1743855940.4786267,0.10606393821244779,0.0,0.0,0.0,0.0,1.0,0.6023108179297237,0.5016008188435334,-0.0010032168132882296,-0.0005714739227991857,0.003824100479290136,0.14581027755603923,0.9893050149635909
1743855940.4894514,0.10606393821244779,0.0,0.0,0.0,0.0,1.0,0.6045829991440436,0.5023149623559818,-0.0010030196382783546,-0.0006244698334819446,0.0038138308163432094,0.15990362758701065,0.9871250653369338
1743855940.5020287,0.11579866413090484,0.0,0.0,0.0,0.0,1.0,0.6045829991440436,0.5023149623559818,-0.0010030196382783546,-0.0006244698334819446,0.0038138308163432094,0.15990362758701065,0.9871250653369338
1743855940.5225499,0.11579866413090484,0.0,0.0,0.0,0.0,1.0,0.6071749890044836,0.5032103645699202,-0.001003055405481755,-0.0006761923747429548,0.0038060670999603033,0.1734800214951502,0.9848298019247513
1743855940.53393,0.1247433130279716,0.0,0.0,0.0,0.0,1.0,0.6071749890044836,0.5032103645699202,-0.001003055405481755,-0.0006761923747429548,0.0038060670999603033,0.1734800214951502,0.9848298019247513
1743855940.556309,0.1247433130279716,0.0,0.0,0.0,0.0,1.0,0.6100409539445192,0.5042909330023693,-0.0010025819435722193,-0.0007297116498543491,0.003792356894853366,0.18664605362261347,0.9824196334648421
1743855940.5680957,0.13264332368045814,0.0,0.0,0.0,0.0,1.0,0.6100409539445192,0.5042909330023693,-0.0010025819435722193,-0.0007297116498543491,0.003792356894853366,0.18664605362261347,0.9824196334648421
1743855940.589074,0.13264332368045814,0.0,0.0,0.0,0.0,1.0,0.6129046203294841,0.505457516873612,-0.0010019579203990638,-0.0007800073425174842,0.0037765343515587077,0.19812804223703467,0.9801685611445395
1743855940.6009955,0.1387345292247512,0.0,0.0,0.0,0.0,1.0,0.6129046203294841,0.505457516873612,-0.0010019579203990638,-0.0007800073425174842,0.0037765343515587077,0.19812804223703467,0.9801685611445395
1743855940.6236045,0.1387345292247512,0.0,0.0,0.0,0.0,1.0,0.6158705536349016,0.5067399434773017,-0.0010018216268627006,-0.0008196416650366047,0.003766533417260364,0.20871972092963392,0.977967903107568
1743855940.6352167,0.14352400860605255,0.0,0.0,0.0,0.0,1.0,0.6158705536349016,0.5067399434773017,-0.0010018216268627006,-0.0008196416650366047,0.003766533417260364,0.20871972092963392,0.977967903107568
1743855940.657815,0.14352400860605255,0.0,0.0,0.0,0.0,1.0,0.6191095011239914,0.5082297011946861,-0.0010019839835136365,-0.0008625840033307728,0.0037578261682170255,0.2197369045200992,0.9755515503976464
1743855940.6696153,0.14849316354360378,0.0,0.0,0.0,0.0,1.0,0.6191095011239914,0.5082297011946861,-0.0010019839835136365,-0.0008625840033307728,0.0037578261682170255,0.2197369045200992,0.9755515503976464
1743855940.689434,0.14849316354360378,0.0,0.0,0.0,0.0,1.0,0.6224897376778661,0.5098779495751372,-0.0010019375502440808,-0.0009068404861689875,0.0037468230058666824,0.231314189883894,0.9728714635120373
1743855940.7017374,0.1540566942340913,0.0,0.0,0.0,0.0,1.0,0.6224897376778661,0.5098779495751372,-0.0010019375502440808,-0.0009068404861689875,0.0037468230058666824,0.231314189883894,0.9728714635120373
1743855940.7227783,0.1540566942340913,0.0,0.0,0.0,0.0,1.0,0.6261610144033154,0.5117830570858911,-0.0010019330039964802,-0.0009567207372379251,0.0037341516316480978,0.24431397946938685,0.9696885171192113
